recence,frequence,montant_total,montant_moyen,montant_std,anciennete_jours,freq_hebdo_moyenne,pct_achat_credit,pct_depot,pct_paiement_facture,pct_retrait,pct_transfert,cv_montant,cluster_kmeans,cluster_cha
5,22,17851500.0,811431.8181818182,724238.7349002194,175,0.88,0.09090909090909091,0.5909090909090909,0.045454545454545456,0.09090909090909091,0.18181818181818182,0.8925441653533218,5,0
166,1,12500.0,12500.0,0.0,166,0.04216867469879518,0.0,1.0,0.0,0.0,0.0,0.0,2,6
12,2,31500.0,15750.0,353.5533905932738,23,0.6086956521739131,0.0,0.0,0.0,0.5,0.5,0.022447834323382463,4,5
50,4,84500.0,21125.0,8410.063416328481,147,0.19047619047619047,0.0,0.0,0.0,0.25,0.75,0.39810951083211743,6,5
34,15,723500.0,48233.333333333336,28866.606180515097,170,0.6176470588235294,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.4,0.59847835896023,0,2
5,12,589000.0,49083.333333333336,23384.953722555467,152,0.5526315789473684,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.4166666666666667,0.25,0.47643369214034903,0,2
9,1,48500.0,48500.0,0.0,9,0.7777777777777777,0.0,0.0,0.0,1.0,0.0,0.0,4,4
56,2,46000.0,23000.0,9192.388155425118,178,0.07865168539325842,0.0,0.0,0.0,0.5,0.5,0.39966905023587473,4,5
1,5,39500.0,7900.0,2724.8853186877427,160,0.21875,0.2,0.0,0.2,0.4,0.2,0.34492219223895476,4,5
6,17,1825000.0,107352.94117647059,30415.23297722415,167,0.7125748502994012,0.17647058823529413,0.0,0.5294117647058824,0.23529411764705882,0.058823529411764705,0.2833199784179784,3,1
13,17,833000.0,49000.0,30119.034679086246,178,0.6685393258426967,0.17647058823529413,0.17647058823529413,0.0,0.35294117647058826,0.29411764705882354,0.6146741771242091,0,2
19,18,882500.0,49027.77777777778,36899.49474475634,183,0.6885245901639344,0.0,0.2777777777777778,0.0,0.3888888888888889,0.3333333333333333,0.7526242554171264,0,2
118,2,34500.0,17250.0,2474.8737341529163,173,0.08092485549132948,0.5,0.0,0.0,0.5,0.0,0.143470941110314,4,3
104,2,12500.0,6250.0,1767.7669529663688,176,0.07954545454545454,0.5,0.0,0.0,0.0,0.5,0.282842712474619,1,3
6,2,61000.0,30500.0,11313.70849898476,130,0.10769230769230768,0.0,0.0,0.0,0.0,1.0,0.3709412622617954,6,5
3,21,14017500.0,667500.0,520060.8858585695,177,0.8305084745762712,0.047619047619047616,0.6190476190476191,0.14285714285714285,0.19047619047619047,0.0,0.779117431997857,5,0
54,3,22500.0,7500.0,3774.917217635375,112,0.1875,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5033222956847166,4,5
32,5,34500.0,6900.0,894.4271909999159,152,0.23026315789473684,0.6,0.0,0.2,0.2,0.0,0.1296271291304226,1,3
30,2,38000.0,19000.0,5656.85424949238,137,0.1021897810218978,0.0,0.0,0.5,0.5,0.0,0.2977291710259148,4,5
11,27,1341000.0,49666.666666666664,30137.824432736707,172,1.0988372093023255,0.14814814814814814,0.2222222222222222,0.2222222222222222,0.25925925925925924,0.14814814814814814,0.6068018342161753,0,2
41,11,441500.0,40136.36363636364,29365.873824126968,180,0.42777777777777776,0.18181818181818182,0.18181818181818182,0.0,0.45454545454545453,0.18181818181818182,0.731652575459562,0,2
11,19,801000.0,42157.89473684211,24988.359863243742,183,0.726775956284153,0.15789473684210525,0.5263157894736842,0.0,0.10526315789473684,0.21052631578947367,0.5927326309633347,0,2
2,17,813500.0,47852.94117647059,27971.394263762104,181,0.6574585635359116,0.11764705882352941,0.23529411764705882,0.058823529411764705,0.35294117647058826,0.23529411764705882,0.5845282144855019,0,2
7,24,19491000.0,812125.0,503571.4458614155,166,1.0120481927710843,0.0,0.6666666666666666,0.125,0.20833333333333334,0.0,0.6200664255643102,5,0
71,1,13000.0,13000.0,0.0,71,0.09859154929577466,0.0,0.0,0.0,1.0,0.0,0.0,4,4
39,12,7947000.0,662250.0,531877.2286567986,176,0.4772727272727273,0.0,0.4166666666666667,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.8031366231133237,5,0
9,22,4206514.274805808,191205.19430935493,353785.67850825127,181,0.8508287292817679,0.045454545454545456,0.045454545454545456,0.6363636363636364,0.09090909090909091,0.18181818181818182,1.8502932401295225,3,0
116,1,15000.0,15000.0,0.0,116,0.06034482758620689,1.0,0.0,0.0,0.0,0.0,0.0,1,3
148,1,269000.0,269000.0,0.0,148,0.0472972972972973,1.0,0.0,0.0,0.0,0.0,0.0,1,3
4,15,1352500.0,90166.66666666667,43567.54471370808,181,0.580110497237569,0.06666666666666667,0.0,0.7333333333333333,0.13333333333333333,0.06666666666666667,0.48318903564186405,3,1
90,3,371000.0,123666.66666666667,122399.27832031254,149,0.14093959731543626,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9897515767141176,6,5
12,4,37000.0,9250.0,6538.34841531101,96,0.2916666666666667,1.0,0.0,0.0,0.0,0.0,0.70684847733092,1,3
46,2,38000.0,19000.0,1414.213562373095,66,0.21212121212121213,0.0,0.0,0.5,0.0,0.5,0.0744322927564787,6,5
7,17,784000.0,46117.64705882353,29849.900236309786,172,0.6918604651162791,0.058823529411764705,0.23529411764705882,0.17647058823529413,0.23529411764705882,0.29411764705882354,0.6472554898179418,0,2
102,3,99000.0,33000.0,5766.2812973353975,159,0.1320754716981132,0.0,0.0,0.0,1.0,0.0,0.17473579688895144,4,4
62,5,72000.0,14400.0,3398.5290935932862,117,0.29914529914529914,0.0,0.0,0.0,0.8,0.2,0.2360089648328671,4,5
38,3,17500.0,5833.333333333333,763.7626158259734,165,0.12727272727272726,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.13093073414159545,1,3
22,5,81000.0,16200.0,6638.900511379878,166,0.2108433734939759,0.2,0.0,0.0,0.4,0.4,0.40980867354196776,4,3
158,1,179500.0,179500.0,0.0,158,0.04430379746835443,1.0,0.0,0.0,0.0,0.0,0.0,1,3
1,17,11398000.0,670470.5882352941,480888.1259772197,174,0.6839080459770115,0.0,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.29411764705882354,0.7172397035982396,5,0
5,23,1094500.0,47586.95652173913,43465.412627302416,178,0.904494382022472,0.043478260869565216,0.21739130434782608,0.21739130434782608,0.4782608695652174,0.043478260869565216,0.9133892100757931,0,2
46,2,43000.0,21500.0,9899.494936611665,84,0.16666666666666666,0.0,0.5,0.0,0.0,0.5,0.4604416249586821,2,5
12,20,1852000.0,92600.0,42443.64684961386,177,0.7909604519774012,0.1,0.05,0.6,0.05,0.2,0.45835471759842183,3,1
11,17,2086500.0,122735.29411764706,43920.78012137977,183,0.6502732240437159,0.0,0.058823529411764705,0.7058823529411765,0.11764705882352941,0.11764705882352941,0.3578496343462526,3,1
110,1,8000.0,8000.0,0.0,110,0.06363636363636364,0.0,1.0,0.0,0.0,0.0,0.0,2,6
45,2,83500.0,41750.0,11667.261889578034,138,0.10144927536231883,0.0,0.0,0.0,0.5,0.5,0.2794553746006715,4,5
2,23,2276500.0,98978.26086956522,32014.371155378147,181,0.8895027624309392,0.08695652173913043,0.08695652173913043,0.6956521739130435,0.08695652173913043,0.043478260869565216,0.3234485115632319,3,1
11,20,769000.0,38450.0,24558.683746659168,175,0.8,0.15,0.2,0.1,0.2,0.35,0.6387173926309276,0,2
36,2,12500.0,6250.0,353.5533905932738,142,0.09859154929577466,0.5,0.0,0.5,0.0,0.0,0.0565685424949238,1,3
9,21,860000.0,40952.380952380954,24082.62068479299,176,0.8352272727272727,0.09523809523809523,0.38095238095238093,0.047619047619047616,0.3333333333333333,0.14285714285714285,0.5880639934658753,0,2
5,19,681000.0,35842.10526315789,15165.799088353506,179,0.7430167597765363,0.3157894736842105,0.2631578947368421,0.10526315789473684,0.3157894736842105,0.0,0.42312802155464996,0,2
3,22,14310500.0,650477.2727272727,465278.4490744872,170,0.9058823529411765,0.13636363636363635,0.45454545454545453,0.045454545454545456,0.09090909090909091,0.2727272727272727,0.7152877872638076,5,0
14,14,11966500.0,854750.0,538212.6313442128,171,0.5730994152046784,0.07142857142857142,0.5,0.0,0.21428571428571427,0.21428571428571427,0.6296725724998102,5,0
3,18,16862500.0,936805.5555555555,758141.5772425298,178,0.7078651685393259,0.05555555555555555,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.8092838185539236,5,0
57,1,17500.0,17500.0,0.0,57,0.12280701754385966,0.0,0.0,0.0,0.0,1.0,0.0,6,6
14,3,24000.0,8000.0,500.0,103,0.2038834951456311,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0625,1,3
10,17,11186500.0,658029.4117647059,465550.529970574,173,0.6878612716763005,0.11764705882352941,0.5294117647058824,0.17647058823529413,0.17647058823529413,0.0,0.7074919777857023,5,0
28,17,11098000.0,652823.5294117647,403799.8011536963,175,0.68,0.11764705882352941,0.35294117647058826,0.11764705882352941,0.11764705882352941,0.29411764705882354,0.6185435771862351,5,0
42,4,72500.0,18125.0,5218.157401484424,142,0.1971830985915493,0.0,0.25,0.0,0.0,0.75,0.2878983393922441,6,5
19,24,1022500.0,42604.166666666664,26367.3790418432,182,0.9230769230769231,0.041666666666666664,0.16666666666666666,0.0,0.5,0.2916666666666667,0.6188920264100116,0,2
1,20,16153000.0,807650.0,523815.0562535356,183,0.7650273224043715,0.2,0.4,0.15,0.0,0.25,0.648566899341962,5,0
57,2,35000.0,17500.0,4242.640687119285,91,0.15384615384615385,0.0,0.0,0.0,0.0,1.0,0.24243661069253056,6,5
2,13,1485500.0,114269.23076923077,42829.90358412731,171,0.5321637426900585,0.15384615384615385,0.15384615384615385,0.5384615384615384,0.0,0.15384615384615385,0.3748157163201986,3,1
11,20,842500.0,42125.0,21297.315743885116,179,0.7821229050279329,0.05,0.2,0.1,0.35,0.3,0.505574260982436,0,2
34,2,20000.0,10000.0,2121.3203435596424,113,0.12389380530973451,1.0,0.0,0.0,0.0,0.0,0.21213203435596426,1,3
1,15,19343118.329478808,1289541.2219652538,2620027.100595594,181,0.580110497237569,0.13333333333333333,0.6,0.06666666666666667,0.0,0.2,2.031751336031497,5,0
167,1,49500.0,49500.0,0.0,167,0.041916167664670656,0.0,0.0,0.0,0.0,1.0,0.0,6,6
31,18,18718000.0,1039888.8888888889,938841.9580644136,183,0.6885245901639344,0.1111111111111111,0.5555555555555556,0.0,0.1111111111111111,0.2222222222222222,0.9028291080863043,5,0
5,15,674000.0,44933.333333333336,16953.578074371482,183,0.5737704918032787,0.06666666666666667,0.4,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.37730515002310416,0,2
152,1,1004476.4982768605,1004476.4982768605,0.0,152,0.046052631578947366,0.0,1.0,0.0,0.0,0.0,0.0,2,6
33,15,1722500.0,114833.33333333333,57285.20959283677,183,0.5737704918032787,0.06666666666666667,0.0,0.8,0.06666666666666667,0.06666666666666667,0.49885523593181513,3,1
179,1,436000.0,436000.0,0.0,179,0.03910614525139665,0.0,0.0,1.0,0.0,0.0,0.0,2,6
92,4,77000.0,19250.0,14947.1290442903,177,0.15819209039548024,0.25,0.0,0.0,0.25,0.5,0.7764742360670285,4,3
13,24,2584500.0,107687.5,58246.06956323504,177,0.9491525423728814,0.0,0.041666666666666664,0.6666666666666666,0.16666666666666666,0.125,0.5408805066812308,3,1
35,3,866000.0,288666.6666666667,173480.7866402886,165,0.12727272727272726,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6009727019871429,4,5
6,13,2343455.919126412,180265.8399328009,264282.3430028043,165,0.5515151515151515,0.0,0.0,0.8461538461538461,0.15384615384615385,0.0,1.4660700169334517,3,0
55,1,9000.0,9000.0,0.0,55,0.1272727272727273,0.0,0.0,0.0,1.0,0.0,0.0,4,4
8,14,1662500.0,118750.0,39641.542894757804,171,0.5730994152046784,0.07142857142857142,0.07142857142857142,0.7857142857142857,0.07142857142857142,0.0,0.3338235191137499,3,1
10,12,1540500.0,128375.0,51837.65084814845,156,0.5384615384615384,0.0,0.08333333333333333,0.8333333333333334,0.0,0.08333333333333333,0.4037986434130356,3,1
23,5,39000.0,7800.0,3213.2538026119255,158,0.22151898734177214,0.4,0.0,0.0,0.4,0.2,0.41195561571947764,4,3
171,1,12000.0,12000.0,0.0,171,0.04093567251461989,0.0,0.0,0.0,0.0,1.0,0.0,6,6
10,2,49000.0,24500.0,8485.28137423857,68,0.2058823529411765,0.0,0.0,0.0,0.5,0.5,0.34633801527504365,4,5
171,1,59500.0,59500.0,0.0,171,0.04093567251461989,0.0,0.0,0.0,0.0,1.0,0.0,6,6
7,21,15790000.0,751904.7619047619,527415.4107306597,172,0.8546511627906976,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.047619047619047616,0.09523809523809523,0.7014391149679452,5,0
17,15,1632000.0,108800.0,40708.370497619144,166,0.6325301204819277,0.0,0.13333333333333333,0.6,0.06666666666666667,0.2,0.3741578170737054,3,1
11,18,30092325.27295956,1671795.8484977533,4163327.249936759,182,0.6923076923076923,0.0,0.7222222222222222,0.0,0.16666666666666666,0.1111111111111111,2.4903323295591697,5,0
105,2,190589.63644521587,95294.81822260794,107190.05988801554,181,0.07734806629834254,0.0,0.0,0.0,0.5,0.5,1.124825692385712,4,5
5,20,2156500.0,107825.0,36565.8292456366,171,0.8187134502923977,0.1,0.1,0.65,0.05,0.1,0.3391219962498178,3,1
15,20,727000.0,36350.0,17184.831132502626,176,0.7954545454545455,0.15,0.2,0.05,0.4,0.2,0.472760141196771,0,2
5,20,938500.0,46925.0,26800.07609965629,181,0.7734806629834254,0.1,0.2,0.25,0.2,0.25,0.5711257559862821,0,2
1,12,1106500.0,92208.33333333333,40223.49965185059,174,0.48275862068965514,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.4362241263643986,3,1
4,16,1797000.0,112312.5,46972.64274731268,174,0.6436781609195402,0.0,0.0,0.9375,0.0,0.0625,0.4182316549565959,3,1
2,2,746000.0,373000.0,334461.507501237,16,0.875,1.0,0.0,0.0,0.0,0.0,0.8966796447754343,1,3
69,4,102000.0,25500.0,13589.211407093006,129,0.2170542635658915,0.0,0.0,0.0,1.0,0.0,0.5329102512585493,4,4
5,22,996500.0,45295.454545454544,28802.554074458767,173,0.8901734104046243,0.18181818181818182,0.22727272727272727,0.3181818181818182,0.13636363636363635,0.13636363636363635,0.6358817758535804,0,2
87,2,17000.0,8500.0,1414.213562373095,116,0.12068965517241378,0.5,0.0,0.0,0.5,0.0,0.1663780661615406,4,3
2,23,750000.0,32608.695652173912,33833.13213463285,174,0.9252873563218391,0.13043478260869565,0.34782608695652173,0.08695652173913043,0.17391304347826086,0.2608695652173913,1.037549385462074,0,2
10,13,534500.0,41115.38461538462,11622.811346216697,151,0.6026490066225165,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.23076923076923078,0.0,0.28268764733548557,3,1
67,3,39500.0,13166.666666666666,4804.511768466525,114,0.1842105263157895,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.36489962798479936,4,3
20,17,11220000.0,660000.0,402317.6217244281,179,0.6648044692737429,0.0,0.7647058823529411,0.0,0.11764705882352941,0.11764705882352941,0.6095721541279213,5,0
133,2,453000.0,226500.0,60104.07640085654,181,0.07734806629834254,0.5,0.5,0.0,0.0,0.0,0.26536016071018337,2,5
27,2,369500.0,184750.0,168644.9673129916,48,0.2916666666666667,0.0,0.0,0.5,0.5,0.0,0.9128279692178165,4,5
3,18,1863500.0,103527.77777777778,39821.835652958565,181,0.6961325966850829,0.1111111111111111,0.1111111111111111,0.5,0.1111111111111111,0.16666666666666666,0.3846488015847889,3,1
48,13,509000.0,39153.846153846156,18375.010901793383,181,0.5027624309392265,0.23076923076923078,0.46153846153846156,0.0,0.23076923076923078,0.07692307692307693,0.4693028324623064,0,2
4,2,16000.0,8000.0,707.1067811865476,130,0.10769230769230768,0.0,0.0,0.0,0.0,1.0,0.08838834764831845,6,5
1,23,17775500.0,772847.8260869565,460374.7592693718,179,0.8994413407821229,0.043478260869565216,0.5217391304347826,0.043478260869565216,0.13043478260869565,0.2608695652173913,0.5956861670949087,5,0
2,23,1099500.0,47804.34782608696,43099.97340497882,178,0.904494382022472,0.08695652173913043,0.30434782608695654,0.0,0.34782608695652173,0.2608695652173913,0.9015910762296614,0,2
105,2,35500.0,17750.0,10960.155108391487,123,0.11382113821138211,0.0,0.0,0.0,1.0,0.0,0.6174735272333233,4,4
30,2,56500.0,28250.0,17324.116139070415,52,0.2692307692307692,0.5,0.0,0.0,0.0,0.5,0.6132430491706341,1,3
8,19,751500.0,39552.63157894737,18763.805833484985,175,0.76,0.10526315789473684,0.42105263157894735,0.10526315789473684,0.15789473684210525,0.21052631578947367,0.47440094588983994,0,2
13,22,19706500.0,895750.0,661264.2247997391,174,0.8850574712643678,0.09090909090909091,0.6363636363636364,0.0,0.045454545454545456,0.22727272727272727,0.7382240857379169,5,0
29,9,869500.0,96611.11111111111,32482.473906879557,177,0.3559322033898305,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.3362188213478045,3,1
6,12,543500.0,45291.666666666664,25733.29849660069,175,0.48,0.0,0.6666666666666666,0.0,0.08333333333333333,0.25,0.5681685040647807,0,2
12,19,25186844.113738462,1325623.3744072875,2055426.6059618853,171,0.7777777777777778,0.05263157894736842,0.47368421052631576,0.15789473684210525,0.15789473684210525,0.15789473684210525,1.55053588043505,5,0
27,1,173500.0,173500.0,0.0,27,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,2,6
6,23,2521500.0,109630.43478260869,69349.9389446058,164,0.9817073170731708,0.043478260869565216,0.043478260869565216,0.6956521739130435,0.043478260869565216,0.17391304347826086,0.6325792566829005,3,1
19,2,402500.0,201250.0,117733.27906756016,166,0.08433734939759036,0.5,0.0,0.5,0.0,0.0,0.5850100823232803,2,5
140,1,10500.0,10500.0,0.0,140,0.05,0.0,1.0,0.0,0.0,0.0,0.0,2,6
36,1,44500.0,44500.0,0.0,36,0.19444444444444442,0.0,0.0,1.0,0.0,0.0,0.0,2,6
30,4,76000.0,19000.0,10653.637876331259,174,0.16091954022988506,0.25,0.0,0.0,0.25,0.5,0.5607177829648031,6,3
86,2,26500.0,13250.0,6010.407640085654,181,0.07734806629834254,0.0,0.0,0.0,0.0,1.0,0.45361567094986066,6,5
21,19,673500.0,35447.36842105263,14377.736200306848,179,0.7430167597765363,0.10526315789473684,0.21052631578947367,0.10526315789473684,0.2631578947368421,0.3157894736842105,0.40560799971170025,0,2
12,21,14978000.0,713238.0952380953,482913.64701796375,183,0.8032786885245902,0.0,0.5238095238095238,0.09523809523809523,0.23809523809523808,0.14285714285714285,0.6770721449711069,5,0
1,2,13000.0,6500.0,3535.5339059327375,18,0.7777777777777777,0.0,0.0,0.0,0.0,1.0,0.5439282932204211,6,5
37,2,30500.0,15250.0,353.5533905932738,77,0.18181818181818182,0.0,0.5,0.0,0.5,0.0,0.023183828891362213,4,5
14,4,1080500.0,270125.0,255008.2923488306,160,0.175,0.0,0.5,0.0,0.5,0.0,0.9440381021705899,5,5
3,2,27500.0,13750.0,3181.9805153394636,151,0.09271523178807946,0.0,0.0,0.0,0.0,1.0,0.231416764751961,6,5
82,2,41000.0,20500.0,7071.067811865475,182,0.07692307692307693,0.0,0.0,0.0,0.5,0.5,0.34493013716416954,4,5
1,22,847500.0,38522.72727272727,19712.503448516938,182,0.8461538461538461,0.13636363636363635,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.13636363636363635,0.511711003973301,0,2
2,2,33000.0,16500.0,9192.388155425118,164,0.08536585365853659,0.0,0.0,0.0,0.0,1.0,0.5571144336621284,6,5
5,3,46500.0,15500.0,8185.35277187245,107,0.19626168224299065,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.5280872756046742,1,3
8,4,135146.039996365,33786.50999909125,43723.84633616625,150,0.18666666666666668,0.0,0.0,0.0,0.25,0.75,1.2941214211631293,0,5
14,2,17000.0,8500.0,1414.213562373095,142,0.09859154929577466,0.0,0.0,0.0,0.0,1.0,0.1663780661615406,6,5
52,2,178000.0,89000.0,55861.43571373726,137,0.1021897810218978,0.0,0.5,0.5,0.0,0.0,0.6276565810532276,2,5
87,3,19500.0,6500.0,2291.28784747792,143,0.14685314685314688,1.0,0.0,0.0,0.0,0.0,0.3525058226889108,1,3
5,23,13603500.0,591456.5217391305,298598.1608451048,181,0.8895027624309392,0.0,0.5217391304347826,0.08695652173913043,0.30434782608695654,0.08695652173913043,0.5048522585685602,5,0
6,15,1721000.0,114733.33333333333,61067.54652100605,179,0.5865921787709497,0.2,0.06666666666666667,0.6666666666666666,0.0,0.06666666666666667,0.5322563613103375,3,1
57,2,275500.0,137750.0,102884.03666264267,160,0.0875,0.0,0.5,0.5,0.0,0.0,0.7468895583494931,2,5
117,2,15000.0,7500.0,0.0,182,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,1,3
18,26,2896000.0,111384.61538461539,39120.40584971166,169,1.0769230769230769,0.15384615384615385,0.038461538461538464,0.6538461538461539,0.11538461538461539,0.038461538461538464,0.35121911329161015,3,1
175,1,215000.0,215000.0,0.0,175,0.04,0.0,0.0,0.0,0.0,1.0,0.0,6,6
52,3,20500.0,6833.333333333333,3403.4296427770228,153,0.1372549019607843,1.0,0.0,0.0,0.0,0.0,0.49806287455273507,1,3
178,1,173500.0,173500.0,0.0,178,0.03932584269662921,1.0,0.0,0.0,0.0,0.0,0.0,1,3
1,20,11551000.0,577550.0,363218.97484053683,176,0.7954545454545455,0.1,0.6,0.05,0.1,0.15,0.6288961559008516,5,0
14,10,370500.0,37050.0,14900.503347202737,161,0.43478260869565216,0.1,0.3,0.0,0.4,0.2,0.4021728298840145,0,2
30,12,633500.0,52791.666666666664,52039.95769569473,183,0.45901639344262296,0.0,0.25,0.0,0.5833333333333334,0.16666666666666666,0.9857608403288662,0,2
5,16,13496500.0,843531.25,389422.7980293398,183,0.6120218579234973,0.0625,0.625,0.0625,0.25,0.0,0.46165782006219663,5,0
4,23,20756000.0,902434.7826086957,538727.758544227,179,0.8994413407821229,0.043478260869565216,0.6086956521739131,0.0,0.08695652173913043,0.2608695652173913,0.5969714032818086,5,0
125,2,34000.0,17000.0,2828.42712474619,140,0.1,0.0,0.0,0.0,1.0,0.0,0.1663780661615406,4,4
17,25,24548123.0560847,981924.922243388,1979927.653747191,177,0.9887005649717514,0.04,0.52,0.08,0.12,0.24,2.0163737663605503,5,0
5,21,15422000.0,734380.9523809524,668790.5857733403,182,0.8076923076923077,0.047619047619047616,0.5238095238095238,0.047619047619047616,0.14285714285714285,0.23809523809523808,0.9106861821579656,5,0
96,3,415500.0,138500.0,131712.75564652044,182,0.11538461538461539,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.9509946256066458,4,5
4,19,827000.0,43526.31578947369,31689.23480204565,165,0.806060606060606,0.15789473684210525,0.3157894736842105,0.05263157894736842,0.2631578947368421,0.21052631578947367,0.7280477161292228,0,2
1,7,116000.0,16571.428571428572,7032.23868710249,176,0.27840909090909094,0.2857142857142857,0.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.4243592311182537,0,5
3,1,429500.0,429500.0,0.0,3,2.3333333333333335,0.0,0.0,0.0,0.0,1.0,0.0,6,6
72,2,768000.0,384000.0,332340.1871576773,83,0.1686746987951807,0.5,0.0,0.5,0.0,0.0,0.8654692373897847,2,5
3,4,19000.0,4750.0,645.4972243679028,131,0.21374045801526717,0.75,0.0,0.0,0.0,0.25,0.13589415249850587,1,3
8,2,268500.0,134250.0,84499.26035179243,136,0.10294117647058824,1.0,0.0,0.0,0.0,0.0,0.6294172093243384,1,3
2,1,40500.0,40500.0,0.0,2,3.5,1.0,0.0,0.0,0.0,0.0,0.0,1,3
123,1,29500.0,29500.0,0.0,123,0.056910569105691054,0.0,0.0,0.0,0.0,1.0,0.0,6,6
93,1,11500.0,11500.0,0.0,93,0.07526881720430108,1.0,0.0,0.0,0.0,0.0,0.0,1,3
1,1,22000.0,22000.0,0.0,1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3
6,19,2685500.0,141342.1052631579,95020.61949206062,178,0.7471910112359551,0.05263157894736842,0.0,0.631578947368421,0.21052631578947367,0.10526315789473684,0.6722739789049159,3,1
97,6,45000.0,7500.0,2000.0,179,0.23463687150837986,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.26666666666666666,1,3
33,4,113500.0,28375.0,12519.15199471061,166,0.1686746987951807,0.0,0.0,0.0,0.5,0.5,0.44120359452724617,4,5
22,10,9169000.0,916900.0,854122.1549377791,175,0.4,0.1,0.4,0.0,0.3,0.2,0.9315325062032709,5,0
36,1,31000.0,31000.0,0.0,36,0.19444444444444442,0.0,1.0,0.0,0.0,0.0,0.0,2,6
8,13,628000.0,48307.692307692305,19478.1271147263,167,0.5449101796407185,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.38461538461538464,0.15384615384615385,0.40320963772522594,0,2
10,19,960000.0,50526.31578947369,23881.928130451906,182,0.7307692307692307,0.05263157894736842,0.3157894736842105,0.10526315789473684,0.2631578947368421,0.2631578947368421,0.47266316091519395,0,2
20,17,919000.0,54058.82352941176,37924.63016997545,169,0.7041420118343196,0.058823529411764705,0.17647058823529413,0.0,0.4117647058823529,0.35294117647058826,0.7015437572247907,0,2
3,3,16000.0,5333.333333333333,1040.8329997330663,121,0.17355371900826447,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.19515618744994995,1,3
132,3,73500.0,24500.0,15787.653403846944,178,0.11797752808988765,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6443940164835488,6,5
76,4,523500.0,130875.0,82911.97641675979,178,0.15730337078651685,0.0,0.5,0.25,0.25,0.0,0.6335203546648313,2,5
8,16,1706500.0,106656.25,39089.947023925895,171,0.6549707602339182,0.125,0.0,0.75,0.125,0.0,0.3665040447599264,3,1
35,21,1037500.0,49404.76190476191,35247.914494200595,181,0.8121546961325967,0.09523809523809523,0.3333333333333333,0.0,0.38095238095238093,0.19047619047619047,0.7134517632561084,0,2
10,17,648000.0,38117.64705882353,17295.708835362806,172,0.6918604651162791,0.23529411764705882,0.4117647058823529,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.45374544784130816,0,2
73,2,326500.0,163250.0,4596.194077712559,79,0.17721518987341772,0.0,0.5,0.5,0.0,0.0,0.028154328194257637,2,5
67,1,23000.0,23000.0,0.0,67,0.1044776119402985,0.0,0.0,0.0,0.0,1.0,0.0,6,6
29,3,30000.0,10000.0,1802.7756377319947,176,0.11931818181818182,1.0,0.0,0.0,0.0,0.0,0.18027756377319948,1,3
18,14,514500.0,36750.0,16694.943960557455,169,0.5798816568047337,0.2857142857142857,0.0,0.21428571428571427,0.5,0.0,0.454284189402924,0,2
11,19,2105000.0,110789.47368421052,51407.769567739706,180,0.7388888888888888,0.05263157894736842,0.05263157894736842,0.8421052631578947,0.05263157894736842,0.0,0.4640131219890995,3,1
52,2,473500.0,236750.0,241476.965775206,78,0.1794871794871795,0.5,0.0,0.0,0.0,0.5,1.0199660645204054,1,5
6,2,114500.0,57250.0,44901.28060534577,129,0.10852713178294575,0.0,0.5,0.0,0.0,0.5,0.7843018446348605,2,5
29,4,75000.0,18750.0,10851.267207105353,141,0.19858156028368795,0.25,0.0,0.0,0.25,0.5,0.5787342510456188,6,3
29,4,37000.0,9250.0,4734.624237113931,125,0.224,0.5,0.0,0.0,0.5,0.0,0.5118512688771817,4,3
73,1,18000.0,18000.0,0.0,73,0.0958904109589041,0.0,0.0,0.0,0.0,1.0,0.0,6,6
